Opportunity ID,Line Nbr.,Inventory ID,Year,Unit Price,Quantity,UOM,Ext. Price,Currency,Discount Amount,"Discount, %",Funded Program,Free Item,Tax Category_x,Business Account,Contact ID,Estimated Close Date,Status,Stage,Probability,Estimated amount,Amount received,Difference,Owner Name_x,Follow-up with_x,Class ID,Class_x,Source,Source Campaign,Campaign Name,Programme financé,Action financée,Agreement,Signature date of the agreement,Agreement expiry date,Duration of agreement (months),Deadline for submission of interim report,Final report deadline,Type de contrat,Type de financement,Zone SDLV,Theorical payment date 1,Theorical payment amount 1,Theorical payment date 2,Theorical payment amount 2,Theorical payment date 3,Theorical payment amount 3,Theorical payment date 4,Theorical payment amount 4,Theorical payment date 5,Theorical payment amount 5,Created On_x,Last Modified Date,Actual Close Date,Assignment Date,Branch ID,Description EN,Posting Class,Tax Category_y,Base Unit,Item Status,Created On_y,Last Modified On_x,Default Price,Type_x,Reference Nbr.,Customer,Amount,Date,ContactID,Active,Class_y,Class Name_x,Financing preference,Owner,Follow-up with_y,Postal Code_x,City_x,State_x,Code pays,Country Name_x,Gender,Client Source,Last Modified On_y,Created On_x.1,Customer Status,Type_y,Partner type,Class,Class Name_y,Activity sector,Parent Business Account,Owner Name_y,Follow-up with,Postal Code_y,City_y,State_y,Country ID,Country Name_y,Created On_y.1,Last Modified On,Apprenticeship tax,Sponsorship,Gala Lyon,JDLV Ceremony,Public Newsletter,Annual report,But en Or Paris,Gala Paris,But en Or Lyon,Olympics,But en Or Lille,Gala Lille,Jogg dans la ville,Tournament de Paris,Center inauguration,Tournament CVC,But en Or Marseille,Gala Londres,Gala New York,Entrepreuneur dans la Ville,Greetings,Gala Marseille,Call for Donations,But en Or St Etienne,Campus,Gala St Etienne,But en Or Londres,Gala Grenoble,But en Or Grenoble,Cluster,PROBS,CR,OUTLIERS
6387.0,1.0,EVEN001,2023.0,9000.0,1.0,PIECE,9000.0,EUR,0.0,0.0,Non specified,False,TVA0,C00037,35334.0,27/11/2023,New,Won,100.0,9000.0,1.0,-9000.0,3.0,,PPRIV EVNT,Private partnership - Event,,,,,,,,,,,,,,,,,,,,,,,,,59:07.3,59:07.3,,58:16.1,SDLV,Gala table Lyon,EVENT,TVA0,PIECE,Active,59:04.1,07:46.2,8000.0,,,,,,35334.0,True,,,"Apprenticeship tax, But en Or Lyon, Jogg dans la ville",29.0,,69001,LYON,,FR,France,Male,,15:52.3,48:37.8,Active,Customer,Partner,01SIEGE,Headquarters,"LAW - ECONOMICS - MANAGEMENT - Accounting, Management",,29.0,25.0,69001,LYON,,FR,France,35:25.7,02:23.2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.06818181818181818,0.999810020247819,0
6386.0,1.0,EVEN001,2023.0,9000.0,1.0,PIECE,9000.0,EUR,0.0,0.0,Non specified,False,TVA0,C01254,36240.0,11/10/2023,New,Won,100.0,9000.0,1.0,-9000.0,3.0,,PPRIV EVNT,Private partnership - Event,,,,,,,,,,,,,,,,,,,,,,,,,55:50.8,55:50.8,,53:26.9,SDLV,Gala table Lyon,EVENT,TVA0,PIECE,Active,59:04.1,07:46.2,8000.0,,,,,,39174.0,True,01BUSIN,Business function,,29.0,,69007,LYON,,FR,France,,,15:17.7,15:17.7,Active,Customer,Partner,03DR,Regional direction,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",,15.0,25.0,69007,LYON,,FR,France,42:00.1,52:08.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.06818181818181818,0.999810020247819,0
6385.0,1.0,DONPAR,2023.0,140.0,1.0,PIECE,140.0,EUR,0.0,0.0,Non specified,False,TVA0,C21512,47640.0,11/10/2023,New,Oral agreement,80.0,140.0,1.0,-140.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,53:52.5,54:37.9,,52:52.3,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,47640.0,True,20PART,Individual,"JDLV Ceremony, Call for Donations",29.0,,97139,LES ABYMES,,GP,Guadeloupe,,HelloAsso,51:59.2,15:48.0,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0.47619047619047616,0.4687702223300667,0
6384.0,1.0,DONPAR,2023.0,350.0,1.0,PIECE,350.0,EUR,0.0,0.0,Non specified,False,TVA0,C21509,47636.0,11/10/2023,New,Oral agreement,80.0,350.0,1.0,-350.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,42:41.1,42:41.1,,41:27.5,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,47636.0,True,20PART,Individual,"JDLV Ceremony, Call for Donations",29.0,,69110,SAINTE FOY LES LYON,,FR,France,,HelloAsso,37:10.9,15:46.3,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0.47619047619047616,0.4687702223300667,0
6383.0,1.0,DONPAR,2023.0,120.0,1.0,PIECE,120.0,EUR,0.0,0.0,Non specified,False,TVA0,C21508,47635.0,10/10/2023,New,Oral agreement,80.0,120.0,1.0,-120.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,54:31.8,56:12.5,,53:17.5,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,47635.0,True,20PART,Individual,"JDLV Ceremony, Call for Donations",29.0,,97180,SAINTE-ANNE,,GP,Guadeloupe,,HelloAsso,52:07.8,15:45.9,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0.47619047619047616,0.4687702223300667,0
6382.0,1.0,DONPAR,2023.0,80.0,1.0,PIECE,80.0,EUR,0.0,0.0,Non specified,False,TVA0,C21514,47646.0,10/10/2023,New,Oral agreement,80.0,80.0,1.0,-80.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,46:07.1,46:50.5,,45:11.0,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,47646.0,True,20PART,Individual,"JDLV Ceremony, Call for Donations",29.0,,97190,LE GOSIER,,GP,Guadeloupe,,HelloAsso,44:38.7,15:50.5,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0.47619047619047616,0.4687702223300667,0
6381.0,1.0,DONPAR,2023.0,20.0,1.0,PIECE,20.0,EUR,0.0,0.0,Non specified,False,TVA0,C01757,40330.0,10/10/2023,New,Oral agreement,80.0,20.0,1.0,-20.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,39:39.5,40:17.0,,38:54.7,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,40330.0,True,20PART,Individual,"JDLV Ceremony, Greetings, Center inauguration, Entrepreuneur dans la Ville, Call for Donations",29.0,,92290,CHATENAY MALABRY,,FR,France,,HelloAsso,28:47.0,34:25.6,Active,Customer,Individual,30PART,Individual,,,29.0,,92290,CHATENAY MALABRY,,FR,France,07:43.4,34:14.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,17,0.060240963855421686,0.9047619047619048,0
6380.0,1.0,DONPAR,2023.0,20.0,1.0,PIECE,20.0,EUR,0.0,0.0,Non specified,False,TVA0,C01757,40330.0,10/10/2023,New,Oral agreement,80.0,20.0,1.0,-20.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,36:34.6,37:56.1,,35:48.0,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,40330.0,True,20PART,Individual,"JDLV Ceremony, Greetings, Center inauguration, Entrepreuneur dans la Ville, Call for Donations",29.0,,92290,CHATENAY MALABRY,,FR,France,,HelloAsso,28:47.0,34:25.6,Active,Customer,Individual,30PART,Individual,,,29.0,,92290,CHATENAY MALABRY,,FR,France,07:43.4,34:14.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,17,0.060240963855421686,0.9047619047619048,0
6379.0,1.0,DONPAR,2023.0,20.0,1.0,PIECE,20.0,EUR,0.0,0.0,Non specified,False,TVA0,C20908,47347.0,10/10/2023,New,Oral agreement,80.0,20.0,1.0,-20.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,25:31.2,26:04.5,,24:45.1,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,47347.0,True,20PART,Individual,,,,97115,SAINTE-ROSE,,FR,France,,HelloAsso,49:20.4,49:20.4,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0.0,,0
6378.0,1.0,DONPAR,2023.0,80.0,1.0,PIECE,80.0,EUR,0.0,0.0,Non specified,False,TVA0,C20908,47347.0,10/10/2023,New,Oral agreement,80.0,80.0,1.0,-80.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,23:12.6,23:58.0,,22:36.3,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,47347.0,True,20PART,Individual,,,,97115,SAINTE-ROSE,,FR,France,,HelloAsso,49:20.4,49:20.4,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.47619047619047616,0.4687702223300667,0
6377.0,1.0,DONPAR,2023.0,20.0,1.0,PIECE,20.0,EUR,0.0,0.0,Non specified,False,TVA0,C20908,47347.0,10/10/2023,New,Oral agreement,80.0,20.0,1.0,-20.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,20:28.1,21:16.0,,19:43.9,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,47347.0,True,20PART,Individual,,,,97115,SAINTE-ROSE,,FR,France,,HelloAsso,49:20.4,49:20.4,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0.0,,0
6376.0,1.0,DONPAR,2023.0,20.0,1.0,PIECE,20.0,EUR,0.0,0.0,Non specified,False,TVA0,C20908,47347.0,10/10/2023,New,Oral agreement,80.0,20.0,1.0,-20.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,17:59.7,18:46.4,,16:32.5,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,47347.0,True,20PART,Individual,,,,97115,SAINTE-ROSE,,FR,France,,HelloAsso,49:20.4,49:20.4,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0.0,,0
6375.0,1.0,DONPAR,2023.0,10.0,1.0,PIECE,10.0,EUR,0.0,0.0,Non specified,False,TVA0,C15192,45044.0,10/10/2023,New,Oral agreement,80.0,10.0,1.0,-10.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,13:08.4,13:40.1,,12:35.9,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,45044.0,True,20PART,Individual,"JDLV Ceremony, Greetings, Center inauguration, Entrepreuneur dans la Ville, Call for Donations",29.0,,75010,PARIS,,FR,France,,,38:39.3,20:55.1,Prospect,Business Account,Individual,30PART,Individual,,,29.0,,75010,PARIS,,FR,France,20:54.8,17:34.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,33,0.04,0.8181818181818182,0
6374.0,1.0,DONPAR,2023.0,10.0,1.0,PIECE,10.0,EUR,0.0,0.0,Non specified,False,TVA0,C15192,45044.0,10/10/2023,New,Oral agreement,80.0,10.0,1.0,-10.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,10:52.6,11:28.3,,10:32.8,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,45044.0,True,20PART,Individual,"JDLV Ceremony, Greetings, Center inauguration, Entrepreuneur dans la Ville, Call for Donations",29.0,,75010,PARIS,,FR,France,,,38:39.3,20:55.1,Prospect,Business Account,Individual,30PART,Individual,,,29.0,,75010,PARIS,,FR,France,20:54.8,17:34.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,33,0.04,0.8181818181818182,0
6373.0,1.0,DONPAR,2023.0,10.0,1.0,PIECE,10.0,EUR,0.0,0.0,Non specified,False,TVA0,C15192,45044.0,10/10/2023,New,Oral agreement,80.0,10.0,1.0,-10.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,08:29.7,09:12.4,,07:54.4,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,45044.0,True,20PART,Individual,"JDLV Ceremony, Greetings, Center inauguration, Entrepreuneur dans la Ville, Call for Donations",29.0,,75010,PARIS,,FR,France,,,38:39.3,20:55.1,Prospect,Business Account,Individual,30PART,Individual,,,29.0,,75010,PARIS,,FR,France,20:54.8,17:34.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,33,0.04,0.8181818181818182,0
6372.0,1.0,DONPAR,2023.0,100.0,1.0,PIECE,100.0,EUR,0.0,0.0,Non specified,False,TVA0,C01752,40326.0,10/10/2023,New,Oral agreement,80.0,100.0,1.0,-100.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,04:08.0,04:40.2,,03:20.3,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,40326.0,True,20PART,Individual,"JDLV Ceremony, Greetings, Center inauguration, Entrepreuneur dans la Ville, Call for Donations",29.0,,69450,SAINT CYR AU MONT D'OR,,FR,France,,HelloAsso,53:22.8,34:24.4,Active,Customer,Individual,30PART,Individual,,,29.0,,69450,SAINT CYR AU MONT D'OR,,FR,France,07:40.4,00:23.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,7,0.13286713286713286,0.9799406841268925,0
6371.0,1.0,CAMP008,2023.0,415.8,1.0,DEMI J,415.8,EUR,0.0,0.0,Non specified,False,TVA 20,C01672,47664.0,13/12/2023,New,Initial Prospect,20.0,415.8,1.0,-415.8,3.0,,CAMP SAL,Campus - Room,,,,,,,,,,,,,,,,,,,,,,,,,03:45.7,09:26.2,,03:40.2,SDLV,"Room 100m² (1/2 day), fully equipped: video projector, paperboard, wifi, daylight",CAMPUS,TVA 20,DEMI J,Active,58:58.2,02:35.2,415.8,,,,,,38972.0,True,,,,32.0,,69002,Lyon,,FR,France,,,30:21.6,30:21.6,Active,Customer,,,,,,32.0,,69002,Lyon,,FR,France,29:27.7,13:17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0.7547169811320755,0.5868585791224201,0
6370.0,1.0,DONPAR,2023.0,100.0,1.0,PIECE,100.0,EUR,0.0,0.0,Non specified,False,TVA0,C01752,40326.0,10/10/2023,New,Oral agreement,80.0,100.0,1.0,-100.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,01:52.6,02:25.5,,01:13.3,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,40326.0,True,20PART,Individual,"JDLV Ceremony, Greetings, Center inauguration, Entrepreuneur dans la Ville, Call for Donations",29.0,,69450,SAINT CYR AU MONT D'OR,,FR,France,,HelloAsso,53:22.8,34:24.4,Active,Customer,Individual,30PART,Individual,,,29.0,,69450,SAINT CYR AU MONT D'OR,,FR,France,07:40.4,00:23.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,7,0.13286713286713286,0.9799406841268925,0
6369.0,1.0,DONPAR,2023.0,10.0,1.0,PIECE,10.0,EUR,0.0,0.0,Non specified,False,TVA0,C04400,40325.0,10/10/2023,New,Oral agreement,80.0,10.0,1.0,-10.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,58:08.7,58:57.6,,57:22.6,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,40325.0,True,20PART,Individual,"JDLV Ceremony, Greetings, Center inauguration, Entrepreuneur dans la Ville, Call for Donations",29.0,,75011,PARIS,,FR,France,,HelloAsso,56:59.8,34:24.0,Active,Customer,Individual,30PART,Individual,,,29.0,,75011,PARIS,,FR,France,34:24.0,54:09.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,33,0.04,0.8181818181818182,0
6368.0,1.0,DONPAR,2023.0,10.0,1.0,PIECE,10.0,EUR,0.0,0.0,Non specified,False,TVA0,C04400,40325.0,10/10/2023,New,Oral agreement,80.0,10.0,1.0,-10.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,55:50.7,56:29.5,,54:58.3,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,40325.0,True,20PART,Individual,"JDLV Ceremony, Greetings, Center inauguration, Entrepreuneur dans la Ville, Call for Donations",29.0,,75011,PARIS,,FR,France,,HelloAsso,56:59.8,34:24.0,Active,Customer,Individual,30PART,Individual,,,29.0,,75011,PARIS,,FR,France,34:24.0,54:09.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,33,0.04,0.8181818181818182,0
6367.0,1.0,DONPAR,2023.0,20.0,1.0,PIECE,20.0,EUR,0.0,0.0,Non specified,False,TVA0,C21513,47644.0,10/10/2023,New,Oral agreement,80.0,20.0,1.0,-20.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,50:39.8,51:20.1,,49:33.5,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,47644.0,True,20PART,Individual,"JDLV Ceremony, Call for Donations",29.0,,75014,PARIS,,FR,France,,HelloAsso,49:07.3,15:49.7,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,73,0.0,,0
6366.0,1.0,DONPAR,2023.0,200.0,1.0,PIECE,200.0,EUR,0.0,0.0,Non specified,False,TVA0,C01762,40335.0,10/10/2023,New,Oral agreement,80.0,200.0,1.0,-200.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,44:57.0,45:32.3,,44:16.8,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,40335.0,True,20PART,Individual,"JDLV Ceremony, Call for Donations",29.0,,74000,ANNECY,,FR,France,,HelloAsso,38:09.5,55:27.7,Active,Customer,Individual,30PART,Individual,,,29.0,,74000,ANNECY,,FR,France,07:45.7,40:56.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0.21875,0.9900426082080623,0
6365.0,1.0,CAMP023,,75.0,2.0,HEURE,150.0,EUR,0.0,0.0,,False,TVA 20,C18115,46338.0,25/10/2023,Won,Won,200.0,150.0,1.0,-150.0,24.0,,CAMP TER,Campus - Field,,,,,,,,,,,,,,,,,,,,,,,,,43:49.5,47:45.5,00:00.0,41:23.2,SDLV,Soccer pitch rental,CAMPUS,TVA 20,HEURE,Active,59:00.2,41:37.6,75.0,,,,,,46338.0,True,,,,,,69009,LYON,,FR,France,,,21:46.5,21:46.5,Active,Customer,,,,,,24.0,,69009,LYON,,FR,France,21:46.0,24:20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0.14814814814814814,0.9939891650016017,0
6364.0,1.0,DONPAR,2023.0,200.0,1.0,PIECE,200.0,EUR,0.0,0.0,Non specified,False,TVA0,C01762,40335.0,10/10/2023,New,Oral agreement,80.0,200.0,1.0,-200.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,42:31.1,43:09.7,,41:44.5,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,40335.0,True,20PART,Individual,"JDLV Ceremony, Call for Donations",29.0,,74000,ANNECY,,FR,France,,HelloAsso,38:09.5,55:27.7,Active,Customer,Individual,30PART,Individual,,,29.0,,74000,ANNECY,,FR,France,07:45.7,40:56.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0.21875,0.9900426082080623,0
6363.0,1.0,DONPAR,2023.0,40.0,1.0,PIECE,40.0,EUR,0.0,0.0,Non specified,False,TVA0,C21537,47663.0,10/10/2023,New,Oral agreement,80.0,40.0,1.0,-40.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,36:50.4,38:46.4,,30:05.8,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,47663.0,True,20PART,Individual,"JDLV Ceremony, Call for Donations",29.0,,91300,MASSY,,FR,France,Male,,28:51.3,25:43.4,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,94,0.0,,0
6362.0,1.0,DONPAR,2023.0,5.0,1.0,PIECE,5.0,EUR,0.0,0.0,Non specified,False,TVA0,C13933,44463.0,10/10/2023,New,Oral agreement,80.0,5.0,1.0,-5.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,19:59.0,20:36.3,,19:07.3,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,44463.0,True,20PART,Individual,"JDLV Ceremony, Greetings, Center inauguration, Entrepreuneur dans la Ville, Call for Donations",29.0,,69290,GREZIEU LA VARENNE,,FR,France,,,32:06.2,56:17.5,Prospect,Business Account,Individual,30PART,Individual,,,29.0,,69290,GREZIEU LA VARENNE,,FR,France,56:17.3,15:13.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,38,0.02564102564102564,0.6666666666666666,0
6361.0,1.0,DONPAR,2023.0,5.0,1.0,PIECE,5.0,EUR,0.0,0.0,Non specified,False,TVA0,C13933,44463.0,10/10/2023,New,Oral agreement,80.0,5.0,1.0,-5.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,17:30.1,18:07.9,,16:08.6,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,44463.0,True,20PART,Individual,"JDLV Ceremony, Greetings, Center inauguration, Entrepreuneur dans la Ville, Call for Donations",29.0,,69290,GREZIEU LA VARENNE,,FR,France,,,32:06.2,56:17.5,Prospect,Business Account,Individual,30PART,Individual,,,29.0,,69290,GREZIEU LA VARENNE,,FR,France,56:17.3,15:13.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,38,0.02564102564102564,0.6666666666666666,0
6360.0,1.0,DONPAR,2023.0,30.0,1.0,PIECE,30.0,EUR,0.0,0.0,Non specified,False,TVA0,C01756,40329.0,10/10/2023,New,Oral agreement,80.0,30.0,1.0,-30.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,10:28.5,11:38.6,,09:48.7,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,40329.0,True,20PART,Individual,"JDLV Ceremony, Greetings, Center inauguration, Entrepreuneur dans la Ville, Call for Donations",29.0,,93400,Saint Ouen,,FR,France,,HelloAsso,21:42.1,34:25.3,Active,Customer,Individual,30PART,Individual,,,29.0,,93400,Saint Ouen,,FR,France,07:42.9,15:10.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,29,0.05,0.9354838709677419,0
6359.0,1.0,DONPAR,2023.0,30.0,1.0,PIECE,30.0,EUR,0.0,0.0,Non specified,False,TVA0,C01756,40329.0,10/10/2023,New,Oral agreement,80.0,30.0,1.0,-30.0,29.0,,PPRIV MEC,Private partnership - Patronage,,,,Non fléché,,False,,,,,,,Fonctionnement,National,,,,,,,,,,,07:37.8,08:38.3,,07:03.5,SDLV,Private donation,DONPAR,TVA0,PIECE,Active,59:03.7,07:45.8,0.0,,,,,,40329.0,True,20PART,Individual,"JDLV Ceremony, Greetings, Center inauguration, Entrepreuneur dans la Ville, Call for Donations",29.0,,93400,Saint Ouen,,FR,France,,HelloAsso,21:42.1,34:25.3,Active,Customer,Individual,30PART,Individual,,,29.0,,93400,Saint Ouen,,FR,France,07:42.9,15:10.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,29,0.05,0.9354838709677419,0
